symbol,horizon,mae,rmse,mape,directional_accuracy,status,error
TIJARIA,1d,2.921512442159794,3.5987809188957383,129.33386971427163,52.901023890784984,SUCCESS,
TIJARIA,3d,5.480239307776316,6.781657544710158,158.18894509847226,46.2457337883959,SUCCESS,
TIJARIA,5d,8.76581675168912,10.539195660201738,244.76008244001073,51.5358361774744,SUCCESS,
TIJARIA,1w,8.935659211319987,10.675204051131605,225.08771633947765,51.11111111111111,SUCCESS,
TIJARIA,1mo,12.65181547813286,14.964897192127514,184.7632744712524,38.89845094664372,SUCCESS,
TIL,1d,2.789474936827898,3.716065398426634,219.38587268033126,50.047483380816715,SUCCESS,
TIL,3d,4.833326106535245,6.598830840680525,183.54867791493282,47.90874524714829,SUCCESS,
TIL,5d,6.139000308562483,8.281428674564795,174.00723250225786,51.235741444866925,SUCCESS,
TIL,1w,7.086212879356838,9.17560387437711,183.20499722091023,49.19124643196955,SUCCESS,
TIL,1mo,11.585847479732235,14.349893321290706,253.02987393298704,46.03629417382999,SUCCESS,
TIMESGTY,1d,3.1482148961441765,4.507573230197558,154.49587181452955,49.5136186770428,SUCCESS,
TIMESGTY,3d,4.954072331728454,7.003548022212535,190.02834514086453,52.67770204479065,SUCCESS,
TIMESGTY,5d,6.356109108470111,8.56314716754067,249.47916164695653,52.19084712755598,SUCCESS,
TIMESGTY,1w,7.106100105579222,9.403612740536598,201.39618262075882,53.45666991236612,SUCCESS,
TIMESGTY,1mo,11.329126900279281,14.043742706868771,198.7006855930718,51.46771037181996,SUCCESS,
TIMETECHNO,1d,2.1396514289260122,2.9333388413192116,135.1844631297225,48.68913857677903,SUCCESS,
TIMETECHNO,3d,4.652401260298603,6.099331703088583,289.2750496637633,49.313358302122346,SUCCESS,
TIMETECHNO,5d,6.846429589917918,8.619330529853912,66194.06545661055,52.5,SUCCESS,
TIMETECHNO,1w,7.5216024181053,9.526550025909431,372.86544194252485,52.37500000000001,SUCCESS,
TIMETECHNO,1mo,13.542403677051592,16.55263281030713,335.25548469507885,47.42138364779874,SUCCESS,
TIMKEN,1d,2.791549878951663,3.567864020874385,879.7560058468836,47.34299516908212,SUCCESS,
TIMKEN,3d,4.236181200461751,5.518585200565413,991.1826945475527,55.91787439613527,SUCCESS,
TIMKEN,5d,5.770898376835999,7.2879381769527205,704.5577866898041,50.78597339782346,SUCCESS,
TIMKEN,1w,7.110865008420491,8.716156537853932,439.7867159734081,47.27932285368803,SUCCESS,
TIMKEN,1mo,15.534865108672154,17.80444711774642,399.94365031120645,59.00243309002433,SUCCESS,
TINPLATE,1d,2.210747184631041,3.1619132725676686,274.3630148500589,51.25570776255708,SUCCESS,
TINPLATE,3d,5.0824951168951324,6.547398973696985,543.1071706270441,51.08571428571429,SUCCESS,
TINPLATE,5d,9.302146649268408,10.842658946569692,1048.5905729360986,52.68571428571428,SUCCESS,
TINPLATE,1w,8.81428749884287,11.024855735175915,541.104931959522,48.05491990846682,SUCCESS,
TINPLATE,1mo,20.694524291707083,23.01215048877706,648.2596233930661,48.04597701149425,SUCCESS,
TIPSFILMS,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TIPSFILMS,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TIPSFILMS,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TIPSFILMS,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TIPSFILMS,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TIPSINDLTD,1d,3.8684592656390526,4.901272398391402,601.5121674747431,49.382716049382715,SUCCESS,
TIPSINDLTD,3d,9.209267109792645,11.324808738667144,719.0143458864738,50.66539923954373,SUCCESS,
TIPSINDLTD,5d,9.124153326860066,11.958497838579975,331.30813776738984,52.09125475285171,SUCCESS,
TIPSINDLTD,1w,11.52073804828544,14.753616267060316,653.6088726163763,53.041825095057035,SUCCESS,
TIPSINDLTD,1mo,18.39701241874877,21.54844267330059,415.469842759157,40.01910219675263,SUCCESS,
TIRUMALCHM,1d,2.6830008925552375,3.7456895274446045,193.08793642600764,46.24881291547958,SUCCESS,
TIRUMALCHM,3d,4.990907116985162,6.692149618020982,299.69876486256044,55.74548907882241,SUCCESS,
TIRUMALCHM,5d,6.51427700559444,8.706776917706547,261.65203941745284,51.90114068441065,SUCCESS,
TIRUMALCHM,1w,8.10027283562619,10.409089389631648,314.87002629776276,48.57414448669202,SUCCESS,
TIRUMALCHM,1mo,14.539775889250915,18.18969668704269,319.88690412147224,42.502387774594084,SUCCESS,
TIRUPATIFL,1d,3.0201211221306883,3.843135768235686,168.5094031978321,46.917808219178085,SUCCESS,
TIRUPATIFL,3d,5.8695570575242115,7.119756741590063,201.76147225320608,56.16438356164384,SUCCESS,
TIRUPATIFL,5d,8.564911574013234,10.044047516905916,223.2745532150334,48.10996563573883,SUCCESS,
TIRUPATIFL,1w,12.116084218494924,13.89668753265573,313.93458754686736,47.766323024054984,SUCCESS,
TIRUPATIFL,1mo,17.119454059129904,21.356203919456586,155.89052983201304,31.46853146853147,SUCCESS,
TITAGARH,1d,1.8818812286176887,2.509706710675044,223.3544107211709,50.62240663900415,SUCCESS,
TITAGARH,3d,3.552884883475177,4.535923458248861,287.72729617031604,52.282157676348554,SUCCESS,
TITAGARH,5d,4.796886380541958,6.0219613629586135,177.7716229898615,61.25000000000001,SUCCESS,
TITAGARH,1w,6.010646690697018,7.436142211448212,227.69691936843822,55.41666666666667,SUCCESS,
TITAGARH,1mo,12.357816581048992,14.813207178176814,421.50512191836975,53.191489361702125,SUCCESS,
TITAN,1d,1.3664080275003612,2.0122471264912374,174.59049384785322,47.77298850574713,SUCCESS,
TITAN,3d,2.8461761348900096,3.7195797633684133,372.316398857889,54.59770114942529,SUCCESS,
TITAN,5d,4.424838766495901,5.508918450165754,480.742574475941,50.79022988505747,SUCCESS,
TITAN,1w,5.1038566598452615,6.365951959151146,412.70643390892667,51.47375988497483,SUCCESS,
TITAN,1mo,9.772668993687297,11.582237525795604,370.72235637588864,51.91059841384282,SUCCESS,
TMB,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TMB,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TMB,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TMB,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TMB,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TNPETRO,1d,2.4072140587579662,3.3504695818284613,255.20222991296328,49.097815764482434,SUCCESS,
TNPETRO,3d,4.30502444869024,5.891267477465361,271.645047072782,49.52471482889734,SUCCESS,
TNPETRO,5d,5.5499411679302515,7.4496821165761755,264.362506198603,46.00760456273764,SUCCESS,
TNPETRO,1w,7.16589804750311,9.224295697907191,357.6193366703418,53.70722433460075,SUCCESS,
TNPETRO,1mo,12.092846929075012,14.572654435072824,328.5071287523595,47.659980897803244,SUCCESS,
TNPL,1d,1.9908228184572931,2.7521793795617437,172.12750549062702,46.65391969407266,SUCCESS,
TNPL,3d,3.523793818486784,4.809958786294591,217.5260068279786,50.47801147227533,SUCCESS,
TNPL,5d,4.75191047941843,6.3695534514792795,255.52124825792876,52.48565965583174,SUCCESS,
TNPL,1w,5.850935841803959,7.675390991013186,313.4400060633276,53.588516746411486,SUCCESS,
TNPL,1mo,12.177179367511895,15.164225996986756,248.0701573966732,43.900096061479346,SUCCESS,
TNTELE,1d,2.453980353770617,3.069413198494075,103.7716180101064,45.05813953488372,SUCCESS,
TNTELE,3d,5.624951118971614,7.84294624292499,151.91462612215392,46.31782945736434,SUCCESS,
TNTELE,5d,8.86397783529929,11.871335587652666,233.3449535906742,45.00484966052377,SUCCESS,
TNTELE,1w,9.131806269269601,12.115767722635885,193.6249307107388,42.38603297769156,SUCCESS,
TNTELE,1mo,12.531342971223602,15.997956347862672,163.28684911077946,42.49512670565302,SUCCESS,
TOKYOPLAST,1d,2.119433472104379,3.2852225036355462,163.57660284240106,55.90243902439025,SUCCESS,
TOKYOPLAST,3d,3.5611039639689595,4.96962799623821,217.75152856270185,57.17073170731707,SUCCESS,
TOKYOPLAST,5d,4.0827966231279795,5.709208638642201,219.97997187990808,56.93359375,SUCCESS,
TOKYOPLAST,1w,4.427676634666115,6.234139264690811,180.9216095574089,58.3984375,SUCCESS,
TOKYOPLAST,1mo,8.702923575024391,11.385958022082098,273.8665032003284,48.086359175662416,SUCCESS,
TORNTPHARM,1d,1.3536698730881942,1.9027646258880375,203.11730299018342,48.148148148148145,SUCCESS,
TORNTPHARM,3d,2.333392820273203,3.3266924263487927,270.481455685099,52.89648622981956,SUCCESS,
TORNTPHARM,5d,2.927379324210893,4.133345002699941,283.41422355491727,54.752851711026615,SUCCESS,
TORNTPHARM,1w,3.7035578744968283,4.867613887870679,354.0618794713851,54.372623574144484,SUCCESS,
TORNTPHARM,1mo,8.90392986838829,11.360274992665436,294.3740402078849,57.21107927411653,SUCCESS,
TORNTPOWER,1d,1.945309246689379,2.5837773979407737,395.9077948143371,49.15458937198068,SUCCESS,
TORNTPOWER,3d,3.7424316880235833,4.77683753661522,403.16763706934483,56.34824667472793,SUCCESS,
TORNTPOWER,5d,3.5322024164843984,4.703172497945091,286.0110965603558,53.5671100362757,SUCCESS,
TORNTPOWER,1w,4.25196091999893,5.597533070003175,322.758251069074,57.6271186440678,SUCCESS,
TORNTPOWER,1mo,8.166053001970765,9.87336684208995,225.6544508094731,56.326034063260344,SUCCESS,
TOTAL,1d,2.605379925271475,3.7260516450933787,187.14296724264125,46.0,SUCCESS,
TOTAL,3d,4.548417585102985,6.696168052954154,373.08673258945527,53.333333333333336,SUCCESS,
TOTAL,5d,5.178757689457981,7.593484583658191,228.02451934842392,53.84615384615385,SUCCESS,
TOTAL,1w,6.056354643421074,8.325086695988857,184.28793500534698,49.83277591973244,SUCCESS,
TOTAL,1mo,10.27926882684025,14.45603126932742,237.40292910589233,45.57823129251701,SUCCESS,
TOUCHWOOD,1d,2.601064819106297,3.3715054613896136,136.09153445717422,46.76258992805755,SUCCESS,
TOUCHWOOD,3d,5.032043445073635,7.1662551903726985,203.01739178027717,57.194244604316545,SUCCESS,
TOUCHWOOD,5d,6.757917156241011,9.220045544687409,344.44454706314673,44.04332129963899,SUCCESS,
TOUCHWOOD,1w,7.470170671778757,9.621805478019605,230.8004130320793,49.458483754512635,SUCCESS,
TOUCHWOOD,1mo,14.067288772120007,17.772246583960484,377.5405665463731,45.588235294117645,SUCCESS,
TPLPLASTEH,1d,2.9466163242542036,4.478941066061966,272.812018187833,48.175182481751825,SUCCESS,
TPLPLASTEH,3d,4.907574486826223,6.987976248565675,199.52450086917113,49.26829268292683,SUCCESS,
TPLPLASTEH,5d,6.131178895546477,8.546951842651477,228.4444723175175,54.63414634146342,SUCCESS,
TPLPLASTEH,1w,7.765120745269012,10.617525280349643,250.1361316132249,52.81173594132029,SUCCESS,
TPLPLASTEH,1mo,14.755133163403524,18.90272929431987,409.08936167904056,46.666666666666664,SUCCESS,
TRACXN,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TRACXN,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TRACXN,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TRACXN,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TRACXN,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
TREEHOUSE,1d,2.9524622026838396,3.8817466446219417,118.42353550747447,47.048903878583474,SUCCESS,
TREEHOUSE,3d,5.317571390470908,7.149679059001778,115.64673098655864,50.33783783783784,SUCCESS,
TREEHOUSE,5d,6.590643747774069,8.997567990979109,125.93399270854573,49.32432432432432,SUCCESS,
TREEHOUSE,1w,7.982279782541073,10.54500244288649,161.59886462090637,49.83108108108108,SUCCESS,
TREEHOUSE,1mo,14.943461864111727,18.542954903110598,205.772650828123,42.58943781942078,SUCCESS,
TREJHARA,1d,2.558657716005397,3.5309266054846438,202.08060061459574,46.98275862068966,SUCCESS,
TREJHARA,3d,5.824211196665937,7.497070003864517,285.03323879059724,45.689655172413794,SUCCESS,
TREJHARA,5d,8.055393233942091,10.318593364970692,257.10902330491064,54.54545454545454,SUCCESS,
TREJHARA,1w,9.342199030370983,11.505269636555235,250.47160785393325,52.81385281385281,SUCCESS,
TREJHARA,1mo,13.026500142521787,16.47968711019435,124.5314724176961,46.902654867256636,SUCCESS,
TRENT,1d,1.9937023431539727,2.7805565694806074,345.54186695411954,52.42165242165242,SUCCESS,
TRENT,3d,3.429169686479055,4.6569504423094195,255.77928176861775,56.27376425855514,SUCCESS,
TRENT,5d,5.078707697704387,6.498315637160856,417.4154343462418,53.041825095057035,SUCCESS,
TRENT,1w,7.003472887594981,8.596594402833924,447.39294427066244,51.33079847908745,SUCCESS,
TRENT,1mo,8.797213892591866,10.700629783626809,336.71476416021414,51.671442215854825,SUCCESS,
TRF,1d,2.5727823315062244,3.6370702582575185,248.1943933273272,47.85185185185185,SUCCESS,
TRF,3d,5.457069184473439,7.3292181240777206,391.94350683710144,49.25816023738873,SUCCESS,
TRF,5d,8.15062893584984,10.456547301452835,406.9113855549784,48.367952522255194,SUCCESS,
TRF,1w,9.43021923702814,11.786099396729442,506.50296448176545,50.0,SUCCESS,
TRF,1mo,15.438882781585937,17.96065796036517,391.2722710912197,43.19880418535127,SUCCESS,
TRIDENT,1d,2.3640738932718373,3.540119656761313,137.9898091797261,51.661918328585,SUCCESS,
TRIDENT,3d,5.244390206799979,7.153985026121265,277.0690993449064,56.463878326996195,SUCCESS,
TRIDENT,5d,5.556315065671712,7.75994311242385,230.48576550367704,51.80608365019012,SUCCESS,
TRIDENT,1w,6.451466282739864,8.810798986655763,216.17908640334466,52.566539923954366,SUCCESS,
TRIDENT,1mo,12.648081700879123,15.651789708969373,259.3719143226629,45.36771728748806,SUCCESS,
TRIGYN,1d,3.026443521645107,4.235465367529034,219.21005524180936,47.198480531813864,SUCCESS,
TRIGYN,3d,5.764856023141557,7.825626664718282,296.28050391962023,48.47908745247148,SUCCESS,
TRIGYN,5d,7.728557561724446,10.333890351649995,289.2428424469228,51.04562737642585,SUCCESS,
TRIGYN,1w,10.018944413421728,12.743673420292177,486.4530824624932,48.71550903901047,SUCCESS,
TRIGYN,1mo,13.423362679818867,16.76293587711766,256.055231671932,42.21585482330468,SUCCESS,
TRIL,1d,3.8219474807721685,5.2927766745514795,283.60805159611357,54.263565891472865,SUCCESS,
TRIL,3d,6.016026984845664,8.102767777254012,241.3964472937106,48.77102199223803,SUCCESS,
TRIL,5d,8.397176102258168,10.870375264580016,317.42453514190214,47.60672703751617,SUCCESS,
TRIL,1w,10.566215037573498,13.123857307950068,454.6159667178422,49.54721862871928,SUCCESS,
TRIL,1mo,18.52630548609711,21.862682380866822,301.2349581944181,40.88541666666667,SUCCESS,
TRITURBINE,1d,2.4071454018654146,3.277471552575187,219.6419561055554,57.09401709401709,SUCCESS,
TRITURBINE,3d,4.066070061948571,5.6134873657600775,224.99854275411008,61.36752136752137,SUCCESS,
TRITURBINE,5d,5.422273871778198,7.139662814498753,229.5872656737062,51.88356164383562,SUCCESS,
TRITURBINE,1w,8.17924596346549,9.99355159154877,501.5460225535337,56.849315068493155,SUCCESS,
TRITURBINE,1mo,14.487325076125705,17.24150148456611,363.6650234238875,44.73229706390328,SUCCESS,
TRIVENI,1d,3.5358303096402572,4.506362358007228,567.2631575641407,47.885714285714286,SUCCESS,
TRIVENI,3d,5.614742542236424,7.134509042000982,513.6204714834195,46.05714285714286,SUCCESS,
TRIVENI,5d,7.432480958213835,9.404647724941338,500.60770981315653,53.08924485125858,SUCCESS,
TRIVENI,1w,9.046201638673402,11.20957829831946,700.7491352379741,44.96567505720824,SUCCESS,
TRIVENI,1mo,13.79233017067133,17.561344327971245,338.6236254042033,43.613348676639816,SUCCESS,
TTKHLTCARE,1d,2.4411227082450493,3.4061005850153556,630.8781832534772,58.00316957210776,SUCCESS,
TTKHLTCARE,3d,4.0962227067013846,5.400657517081092,434.87378505445866,51.50554675118859,SUCCESS,
TTKHLTCARE,5d,4.547711552232187,6.223696403792789,609.4074100449764,54.285714285714285,SUCCESS,
TTKHLTCARE,1w,5.929640787730631,7.880285894899551,568.2272411423337,58.88888888888889,SUCCESS,
TTKHLTCARE,1mo,13.225896460449041,15.74523583225096,716.0231507759025,53.28000000000001,SUCCESS,
TTKPRESTIG,1d,1.5113009287592956,2.3147811034612573,170.83340802548022,48.05318138651472,SUCCESS,
TTKPRESTIG,3d,2.8524184270779043,4.149625351399109,384.3698776354917,50.712250712250714,SUCCESS,
TTKPRESTIG,5d,3.737030338494674,5.266360758601125,380.3445800637711,54.700854700854705,SUCCESS,
TTKPRESTIG,1w,4.4078494245644215,6.115666534006003,287.3713927902594,56.368821292775664,SUCCESS,
TTKPRESTIG,1mo,9.960279763374333,12.53955739566347,488.65396764493585,53.81679389312977,SUCCESS,
TTL,1d,2.6739657763668605,3.7239069580857223,293.3397203755268,49.57055214723927,SUCCESS,
TTL,3d,5.3238283950283884,7.012042319540217,444.89835586121717,48.83435582822086,SUCCESS,
TTL,5d,6.34787161859704,8.24812691926533,377.61196214103717,54.601226993865026,SUCCESS,
TTL,1w,9.46541053106775,11.567619521406721,600.449336898319,52.33415233415234,SUCCESS,
TTL,1mo,13.339611557439795,16.31724455032177,270.6404571114144,44.69135802469136,SUCCESS,
TTML,1d,3.381615786540598,4.417794502352345,410.1111205098459,44.11302982731554,SUCCESS,
TTML,3d,6.472320318472161,8.551173683126498,552.3778269483344,48.860958366064416,SUCCESS,
TTML,5d,7.066530170217377,9.630716079931444,302.5366033684761,46.11154752553024,SUCCESS,
TTML,1w,10.777401746722555,13.475457708951025,624.1481530458095,46.504320502749415,SUCCESS,
TTML,1mo,13.034512051232406,17.260978443509945,337.0777723415658,44.873817034700316,SUCCESS,
TV18BRDCST,1d,2.5640319283880904,3.578522916636077,182.81680517037998,55.28554070473876,SUCCESS,
TV18BRDCST,3d,4.648655779407551,6.2553159304758115,201.75870455098965,49.6962332928311,SUCCESS,
TV18BRDCST,5d,6.8569653171240725,8.570495137161824,284.85585656031475,55.28554070473876,SUCCESS,
TV18BRDCST,1w,7.311246125513249,9.371862334214596,254.4823129900494,50.0,SUCCESS,
TV18BRDCST,1mo,12.22576994390285,15.406866446139766,249.4406877970492,48.41075794621027,SUCCESS,
TVSELECT,1d,2.850308514484419,3.977182218855603,317.5514419449006,51.53846153846153,SUCCESS,
TVSELECT,3d,5.117997912697137,6.993988940860695,379.6765800168715,51.63461538461539,SUCCESS,
TVSELECT,5d,6.859507272841096,9.032053902119172,298.193287220632,51.395572666025025,SUCCESS,
TVSELECT,1w,8.186511947929379,10.498113553410272,330.2464498864803,50.62560153994225,SUCCESS,
TVSELECT,1mo,14.753091219359332,17.54939392643697,541.9781534980999,41.58607350096712,SUCCESS,
TVSMOTOR,1d,1.7153823015386278,2.3256760293817043,248.94528326988515,50.13009540329575,SUCCESS,
TVSMOTOR,3d,4.051694541276085,5.120331050027189,607.4225993508672,50.563746747614914,SUCCESS,
TVSMOTOR,5d,4.736777260106677,6.146804100375904,498.7015862072054,50.08680555555556,SUCCESS,
TVSMOTOR,1w,5.204673202411849,6.835718640078988,244.15016414301664,51.388888888888886,SUCCESS,
TVSMOTOR,1mo,13.624276867450982,15.915221860054107,402.6472583201185,49.607672188317345,SUCCESS,
TVSSRICHAK,1d,1.7528835320121925,2.4420399333463747,189.7164731392939,50.5521472392638,SUCCESS,
TVSSRICHAK,3d,3.34432902541047,4.362176262442167,229.1828916654118,50.42944785276073,SUCCESS,
TVSSRICHAK,5d,4.426644057562153,5.739074828072582,209.80850707516848,52.33415233415234,SUCCESS,
TVSSRICHAK,1w,5.141519249672239,6.637236287560813,334.5829815032351,53.439803439803434,SUCCESS,
TVSSRICHAK,1mo,9.211363356745057,11.273584269469708,585.155415855376,43.38689740420272,SUCCESS,
TVTODAY,1d,1.846087144382998,2.849072907208561,155.82822783664497,52.160493827160494,SUCCESS,
TVTODAY,3d,3.1370188114807727,4.558321945393495,179.90940528490904,53.18930041152263,SUCCESS,
TVTODAY,5d,4.100504327003659,5.725847549559767,225.8142769364878,55.61277033985582,SUCCESS,
TVTODAY,1w,4.6333703612111,6.4310296711200925,203.8349145595259,54.37693099897013,SUCCESS,
TVTODAY,1mo,7.979556853437126,10.301665443576129,289.6670457267093,50.31055900621118,SUCCESS,
TVVISION,1d,2.4909546810759906,3.1209846104018015,95.8734559657313,38.26086956521739,SUCCESS,
TVVISION,3d,5.157798602001586,6.434614709635657,108.66886870651955,43.604651162790695,SUCCESS,
TVVISION,5d,8.036941084500885,9.842006950339984,156.71920960462404,40.98837209302326,SUCCESS,
TVVISION,1w,7.835089030754902,10.048380713088656,108.65991775942831,39.24418604651162,SUCCESS,
TVVISION,1mo,14.319368505192445,17.821207217534912,163.44048922741564,38.05309734513274,SUCCESS,
UBL,1d,1.5430789486648213,1.9774302241886337,377.8086384281934,44.16107382550336,SUCCESS,
UBL,3d,3.2986362612238294,4.038079988105015,519.0160116353323,55.033557046979865,SUCCESS,
UBL,5d,4.407588020161189,5.375300008827138,648.621086489296,53.09139784946236,SUCCESS,
UBL,1w,5.6184400566964605,6.740751618936413,832.688571486709,47.8494623655914,SUCCESS,
UBL,1mo,8.979787082884002,10.791723966293844,393.85753267490765,52.09742895805142,SUCCESS,
UCOBANK,1d,2.275235370979435,3.344024911660795,161.4673701084315,48.073022312373226,SUCCESS,
UCOBANK,3d,3.8797648412989734,5.363020321389162,158.81099274158896,45.537525354969574,SUCCESS,
UCOBANK,5d,5.955262858959066,7.545459015292976,234.09150939510383,52.23123732251521,SUCCESS,
UCOBANK,1w,6.570673964871925,8.546715224473413,211.0143355644293,49.23857868020304,SUCCESS,
UCOBANK,1mo,11.427889941809346,14.067921881610042,196.78781243769228,40.57084607543323,SUCCESS,
UFLEX,1d,2.1085746552599365,3.026839083506739,342.77564070507225,51.85185185185185,SUCCESS,
UFLEX,3d,3.7387263713632426,5.14515341760779,212.61751412520505,51.42585551330798,SUCCESS,
UFLEX,5d,5.213719053717243,7.003554708260674,364.9450663260823,49.334600760456276,SUCCESS,
UFLEX,1w,5.996045607449414,7.872926036955746,311.55414449260877,54.80494766888677,SUCCESS,
UFLEX,1mo,10.268916005622588,12.552139008720882,178.84050009114617,45.176695319961794,SUCCESS,
UFO,1d,2.8496598916707665,3.5257432096876338,425.43955679423584,54.257907542579076,SUCCESS,
UFO,3d,4.122441228353124,5.384866485753116,291.53182901853125,53.771289537712896,SUCCESS,
UFO,5d,5.196364344894067,6.546733910863561,330.82594014595475,51.82481751824818,SUCCESS,
UFO,1w,5.692265266861896,7.112576010444899,278.47149209204633,48.78048780487805,SUCCESS,
UFO,1mo,10.94033006299716,12.878837297528317,215.6942772191518,51.231527093596064,SUCCESS,
UGARSUGAR,1d,3.4676984606702175,4.410584620698843,347.91167800941827,47.51552795031056,SUCCESS,
UGARSUGAR,3d,8.144766104958677,9.85493786581587,554.9460248082963,47.43390357698289,SUCCESS,
UGARSUGAR,5d,10.190416274181757,12.530823681647018,650.0131980771737,47.58942457231726,SUCCESS,
UGARSUGAR,1w,9.562568643473956,11.795287310537386,336.47932451682266,45.17133956386293,SUCCESS,
UGARSUGAR,1mo,20.325101192127196,23.569826652663465,275.9146948450221,44.5141065830721,SUCCESS,
UGROCAP,1d,2.665785817940791,3.4627047369151,478.67878406867163,48.54368932038835,SUCCESS,
UGROCAP,3d,5.705496219008316,7.238639849109104,575.9088684601211,49.51456310679612,SUCCESS,
UGROCAP,5d,4.667049613908554,5.886588421483945,309.9524748208435,48.03921568627451,SUCCESS,
UGROCAP,1w,9.094160931601033,11.272731054769219,503.28924545798674,54.90196078431373,SUCCESS,
UGROCAP,1mo,20.648584184382454,23.36438318788285,479.1569736451597,41.23711340206185,SUCCESS,
UJAAS,1d,3.125030989744883,3.8690728750778245,124.46622208252323,39.419795221843,SUCCESS,
UJAAS,3d,7.993403946975712,9.532025389487785,219.61327743165154,42.39316239316239,SUCCESS,
UJAAS,5d,8.268706929357212,9.584247191064515,199.5138875687474,43.07692307692308,SUCCESS,
UJAAS,1w,10.27741985690561,11.518021231939937,244.72641723247025,55.042735042735046,SUCCESS,
UJAAS,1mo,13.837435241519678,16.124783529695463,191.78209723589524,46.37931034482759,SUCCESS,
UJJIVAN,1d,2.028823281246504,2.7150859388486945,127.46361133054312,42.69972451790633,SUCCESS,
UJJIVAN,3d,4.399906038245458,5.7835307782751935,302.7027750794399,48.06629834254144,SUCCESS,
UJJIVAN,5d,6.323045359619496,8.055290640970034,338.7855859134096,53.03867403314917,SUCCESS,
UJJIVAN,1w,8.234233967164824,10.245894183252629,397.12715873018124,48.89502762430939,SUCCESS,
UJJIVAN,1mo,18.61080554125827,21.82302659059339,471.8027407778435,40.61624649859944,SUCCESS,
UJJIVANSFB,1d,1.963452113987574,2.7375165765806506,222.29020448857622,51.075268817204304,SUCCESS,
UJJIVANSFB,3d,4.161856369052034,5.353440683115272,275.08449674743747,57.2972972972973,SUCCESS,
UJJIVANSFB,5d,6.373723993082386,7.719907924792029,386.0643723337957,45.94594594594595,SUCCESS,
UJJIVANSFB,1w,9.046104369382581,10.875657195510495,531.009020367848,58.37837837837838,SUCCESS,
UJJIVANSFB,1mo,18.5192093931399,21.169285625036114,391.6532951887942,37.77777777777778,SUCCESS,
ULTRACEMCO,1d,1.3321393552808454,1.9229989354596768,404.49912582219014,49.8567335243553,SUCCESS,
ULTRACEMCO,3d,2.3679032983729926,3.2142405533848595,321.996645163125,56.30975143403442,SUCCESS,
ULTRACEMCO,5d,3.5407394331659425,4.749181512206443,282.5967496600452,52.39005736137668,SUCCESS,
ULTRACEMCO,1w,4.286317383374762,5.46504843521042,699.9164690352475,56.59655831739961,SUCCESS,
ULTRACEMCO,1mo,8.41134045442054,10.377774141201579,308.58108937113155,54.85110470701249,SUCCESS,
UMAEXPORTS,1d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
UMAEXPORTS,3d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
UMAEXPORTS,5d,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
UMAEXPORTS,1w,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
UMAEXPORTS,1mo,,,,,FAILED,"""['volatility_252d', 'drawdown_252d', 'var95_252d', 'expected_shortfall_252d', 'risk_score'] not in index"""
